"Monitoramento Peão Barretos 2026 - Smart Events NR DUCELL (2462)"

"Save Time:2026-08-21 14:44:55"

"User Name:80497131"

"Total 105 records"

"Object","Period(minute)","Start Time","N.ThpVol.DL(kbit)","N.ThpVol.UL(kbit)","N.ThpVol.DL.LastSlot(kbit)","N.NSA.ThpVol.DL(kbit)","N.ThpTime.DL.RmvLastSlot(microsecond)","N.NSA.ThpVol.UL(kbit)","N.ThpVol.UE.UL.SmallPkt(kbit)","N.ThpTime.UE.UL.RmvSmallPkt(microsecond)","N.PRB.UL.Avail.Avg(None)","N.PRB.DL.Used.Avg(None)","N.PRB.DL.Avail.Avg(None)","N.PRB.UL.Used.Avg(None)","N.UL.NI.Avg(dBm)"
"MVKM1_SP-gNodeB Function Name=SVKM1_SP, NR DU Cell ID=591, NR DU Cell Name=5SVKM11, gNodeB ID=5902233, Cell ID=591","1","2026-08-21 14:39:00","613033.344","139254.232","495120.288","339686.76","806000","133152.344","15699.744","10736000","273","14.601","273","48.052","	-105"
"MRX71_SP-gNodeB Function Name=SRX71_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX712, gNodeB ID=5903121, Cell ID=592","1","2026-08-21 14:39:00","300030.896","4340.88","157803.648","297265.96","305000","4041.944","4185.696","3500","273","7.702","273","11.552","	-109"
"MRX71_SP-gNodeB Function Name=SRX71_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX711, gNodeB ID=5903121, Cell ID=591","1","2026-08-21 14:39:00","93371.528","8533.36","79282.952","89789.304","48000","8163.472","8093.208","52000","273","7.085","273","12.628","	-109"
"MRX61_SP-gNodeB Function Name=SRX61_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX613, gNodeB ID=5902166, Cell ID=593","1","2026-08-21 14:39:00","3451.392","1083.096","3040.528","3374.376","6000","952.504","1082.664","1000","273","5.153","273","11.317","	-105"
"MRX61_SP-gNodeB Function Name=SRX61_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX612, gNodeB ID=5902166, Cell ID=592","1","2026-08-21 14:39:00","281578.288","78779.632","164446.752","271580.784","1447000","71632.136","25485.856","1906500","273","19.605","273","20.522","	-107"
"MRX61_SP-gNodeB Function Name=SRX61_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX611, gNodeB ID=5902166, Cell ID=591","1","2026-08-21 14:39:00","1400903.52","254568.68","497254.504","1242894.912","16881500","240333.024","110550","8982500","273","75.571","273","56.504","	-100"
"MRX51_SP-gNodeB Function Name=SRX51_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX513, gNodeB ID=5903128, Cell ID=593","1","2026-08-21 14:39:00","1626069.296","4912576.296","837170.232","1409802.096","6863500","4887919.952","275086.032","68131000","273","42.526","273","236.797","	-101"
"MRX51_SP-gNodeB Function Name=SRX51_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX512, gNodeB ID=5903128, Cell ID=592","1","2026-08-21 14:39:00","1736203.944","1002246.672","1147872.544","1492921.952","2116000","972904.96","237995.232","13720500","273","31.911","273","80.477","	-97"
"MRX81_SP-gNodeB Function Name=SRX81_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX813, gNodeB ID=5903125, Cell ID=593","1","2026-08-21 14:39:00","179606.928","19284.952","86753.832","171657.728","390500","16244.408","14927.896","120500","273","10.716","273","14.104","	-108"
"MRX51_SP-gNodeB Function Name=SRX51_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX511, gNodeB ID=5903128, Cell ID=591","1","2026-08-21 14:39:00","3193544.576","6635808.392","1979694.056","2923158.568","6778500","6567505.776","257287.8","108483500","273","62.568","273","265.675","	-95"
"MRX81_SP-gNodeB Function Name=SRX81_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX812, gNodeB ID=5903125, Cell ID=592","1","2026-08-21 14:39:00","327235.528","486579.336","190045.824","271793.672","618000","479172.408","104879.928","4855000","273","14.334","273","41.133","	-108"
"MRX81_SP-gNodeB Function Name=SRX81_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX811, gNodeB ID=5903125, Cell ID=591","1","2026-08-21 14:39:00","605896.712","87618.528","411689.712","525039.84","725000","80326.632","20224.856","2618500","273","16.429","273","24.144","	-108"
"MCOM1_SP-gNodeB Function Name=SCOM1_SP, NR DU Cell ID=593, NR DU Cell Name=5SCOM13, gNodeB ID=5901193, Cell ID=593","1","2026-08-21 14:39:00","2439739.544","348120.4","1511109.392","1787518.736","10558500","288340.808","101135.768","39529500","273","64.223","273","88.086","	-99"
