Old - Site Name,Logical Site,Short Name,Old - Cell Name,Cell Name,Cell Type,Latitude,Longitude,UF,ANF,City,MCC,MNC,Old - Site ID,eNodeB ID,Old - Cell ID,Cell ID,Antenna Height (m),Azimuth,E-Tilt Existente (AAU 4G),E. Tilt,M.Tilt,M.Tilt AAU LTE,Antenna Model,Carriers (MHz),Frequency Band,DL EARFCN,DL Bandwidth (MHz),UL Bandwidth (MHz),TAC,PCI,Min Root,Sector,TXRX,"Split (by Freq, non-sectors especifications)",Frequency,RRU Model,Duplex Mode,Cloud Air Check,Change,Remark,OLD Short Name,OLD Site Name,Cluster,Sub-Cluster,Master Cluster,Infra,Ran Sharing,Setores 4G mMIMO (Main v302),RS Power,PA,PB
4G-SPIB06,SR-SPIBJ6,SPIBJ6,4G-SPIB06-07-A,4G-SPIBJ6-07-A,Normal,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,70801,856151,13,13,40,90,,14,4,-,-,700,28,9410,10M,10M,31148,264,264,S1,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPIB06,SR-SPIBJ6,SPIBJ6,4G-SPIB06-07-B,4G-SPIBJ6-07-B,Normal,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,70801,856151,14,14,40,200,,14,4,-,-,700,28,9410,10M,10M,31148,272,272,S2,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPIB06,SR-SPIBJ6,SPIBJ6,4G-SPIB06-07-C,4G-SPIBJ6-07-C,Normal,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,70801,856151,15,15,40,320,,14,4,-,-,700,28,9410,10M,10M,31148,280,280,S3,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,15.2,DB3_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-07-IA,NB-IoT,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,43,40,90,,0,4,-,-,700,28,9362,0.2M,0.2M,41148,264,-,S1,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,,,
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-07-IB,NB-IoT,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,44,40,200,,0,4,-,-,700,28,9362,0.2M,0.2M,41148,272,-,S2,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,,,
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-07-IC,NB-IoT,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,45,40,320,,0,4,-,-,700,28,9362,0.2M,0.2M,41148,280,-,S3,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,,,
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-1I,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,61,40,90,4,8,4,0,-,1800,3,1700,10M,10M,31148,264,264,S1,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-2I,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,62,40,90,4,8,4,0,-,1800,3,1700,10M,10M,31148,86,86,S1,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-3I,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,63,40,90,4,8,4,0,-,1800,3,1700,10M,10M,31148,133,133,S1,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-4I,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,64,40,90,4,8,4,0,-,1800,3,1700,10M,10M,31148,285,800,S1,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-1J,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,66,40,200,4,8,4,0,-,1800,3,1700,10M,10M,31148,272,272,S2,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-2J,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,67,40,200,4,8,4,0,-,1800,3,1700,10M,10M,31148,94,94,S2,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-3J,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,68,40,200,4,8,4,0,-,1800,3,1700,10M,10M,31148,141,141,S2,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-4J,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,69,40,200,4,8,4,0,-,1800,3,1700,10M,10M,31148,269,728,S2,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-1K,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,71,40,320,2,2,4,4,-,1800,3,1700,10M,10M,31148,280,280,S3,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-2K,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,72,40,320,2,2,4,4,-,1800,3,1700,10M,10M,31148,78,78,S3,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-3K,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,73,40,320,2,2,4,4,-,1800,3,1700,10M,10M,31148,125,125,S3,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-4K,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,74,40,320,2,2,4,4,-,1800,3,1700,10M,10M,31148,146,720,S3,32T32R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,7.5,DB0_P_A,false
4G-SPIB06-2,SR-SPIBJ6,SPIBJ6,4G-SPIB06-21-1A,4G-SPIBJ6-21-1A,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,71867,856151,191,191,40,90,4,8,4,0,-,2100,1,75,15M,15M,31148,264,264,S1,32T32R,No,L2100,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB06-2,SR-SPIBJ6,SPIBJ6,4G-SPIB06-21-2A,4G-SPIBJ6-21-2A,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,71867,856151,192,192,40,90,4,8,4,0,-,2100,1,75,15M,15M,31148,86,86,S1,32T32R,No,L2100,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB06-2,SR-SPIBJ6,SPIBJ6,4G-SPIB06-21-3A,4G-SPIBJ6-21-3A,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,71867,856151,193,193,40,90,4,8,4,0,-,2100,1,75,15M,15M,31148,133,133,S1,32T32R,No,L2100,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-21-4A,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,194,40,90,4,8,4,0,-,2100,1,75,15M,15M,31148,261,752,S1,32T32R,No,L2100,RRU5867,FDD,,NEW,NEW 2100,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB06-3,SR-SPIBJ6,SPIBJ6,4G-SPIB06-21-1B,4G-SPIBJ6-21-1B,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72317,856151,196,196,40,200,4,8,4,0,-,2100,1,75,15M,15M,31148,272,272,S2,32T32R,No,L2100,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB06-3,SR-SPIBJ6,SPIBJ6,4G-SPIB06-21-2B,4G-SPIBJ6-21-2B,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72317,856151,197,197,40,200,4,8,4,0,-,2100,1,75,15M,15M,31148,94,94,S2,32T32R,No,L2100,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB06-3,SR-SPIBJ6,SPIBJ6,4G-SPIB06-21-3B,4G-SPIBJ6-21-3B,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72317,856151,198,198,40,200,4,8,4,0,-,2100,1,75,15M,15M,31148,141,141,S2,32T32R,No,L2100,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-21-4B,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,199,40,200,4,8,4,0,-,2100,1,75,15M,15M,31148,309,616,S2,32T32R,No,L2100,RRU5867,FDD,,NEW,NEW 2100,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB06-4,SR-SPIBJ6,SPIBJ6,4G-SPIB06-21-1C,4G-SPIBJ6-21-1C,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72318,856151,201,201,40,320,2,2,4,4,-,2100,1,75,15M,15M,31148,280,280,S3,32T32R,No,L2100,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB06-4,SR-SPIBJ6,SPIBJ6,4G-SPIB06-21-2C,4G-SPIBJ6-21-2C,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72318,856151,202,202,40,320,2,2,4,4,-,2100,1,75,15M,15M,31148,78,78,S3,32T32R,No,L2100,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB06-4,SR-SPIBJ6,SPIBJ6,4G-SPIB06-21-3C,4G-SPIBJ6-21-3C,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72318,856151,203,203,40,320,2,2,4,4,-,2100,1,75,15M,15M,31148,125,125,S3,32T32R,No,L2100,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-21-4C,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,204,40,320,2,2,4,4,-,2100,1,75,15M,15M,31148,310,256,S3,32T32R,No,L2100,RRU5867,FDD,,NEW,NEW 2100,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB06-2,SR-SPIBJ6,SPIBJ6,4G-SPIB06-18-1A,4G-SPIBJ6-18-1A,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,71867,856151,211,211,40,90,4,8,4,0,-,1800,3,1276,15M,15M,31148,264,264,S1,32T32R,No,L1800,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB06-2,SR-SPIBJ6,SPIBJ6,4G-SPIB06-18-2A,4G-SPIBJ6-18-2A,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,71867,856151,212,212,40,90,4,8,4,0,-,1800,3,1276,15M,15M,31148,86,86,S1,32T32R,No,L1800,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB06-2,SR-SPIBJ6,SPIBJ6,4G-SPIB06-18-3A,4G-SPIBJ6-18-3A,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,71867,856151,213,213,40,90,4,8,4,0,-,1800,3,1276,15M,15M,31148,133,133,S1,32T32R,No,L1800,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-4A,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,214,40,90,4,8,4,0,-,1800,3,1276,15M,15M,31148,285,800,S1,32T32R,No,L1800,RRU5867,FDD,,NEW,NEW 1800,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB06-3,SR-SPIBJ6,SPIBJ6,4G-SPIB06-18-1B,4G-SPIBJ6-18-1B,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72317,856151,216,216,40,200,4,8,4,0,-,1800,3,1276,15M,15M,31148,272,272,S2,32T32R,No,L1800,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB06-3,SR-SPIBJ6,SPIBJ6,4G-SPIB06-18-2B,4G-SPIBJ6-18-2B,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72317,856151,217,217,40,200,4,8,4,0,-,1800,3,1276,15M,15M,31148,94,94,S2,32T32R,No,L1800,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB06-3,SR-SPIBJ6,SPIBJ6,4G-SPIB06-18-3B,4G-SPIBJ6-18-3B,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72317,856151,218,218,40,200,4,8,4,0,-,1800,3,1276,15M,15M,31148,141,141,S2,32T32R,No,L1800,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-4B,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,219,40,200,4,8,4,0,-,1800,3,1276,15M,15M,31148,269,728,S2,32T32R,No,L1800,RRU5867,FDD,,NEW,NEW 1800,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB06-4,SR-SPIBJ6,SPIBJ6,4G-SPIB06-18-1C,4G-SPIBJ6-18-1C,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72318,856151,221,221,40,320,2,2,4,4,-,1800,3,1276,15M,15M,31148,280,280,S3,32T32R,No,L1800,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB06-4,SR-SPIBJ6,SPIBJ6,4G-SPIB06-18-2C,4G-SPIBJ6-18-2C,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72318,856151,222,222,40,320,2,2,4,4,-,1800,3,1276,15M,15M,31148,78,78,S3,32T32R,No,L1800,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB06-4,SR-SPIBJ6,SPIBJ6,4G-SPIB06-18-3C,4G-SPIBJ6-18-3C,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,72318,856151,223,223,40,320,2,2,4,4,-,1800,3,1276,15M,15M,31148,125,125,S3,32T32R,No,L1800,RRU5867,FDD,,,,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
-,SR-SPIBJ6,SPIBJ6,-,4G-SPIBJ6-18-4C,mMIMO,-23.599275,-46.681156,SP,11,SAO PAULO,724,3,-,856151,-,224,40,320,2,2,4,4,-,1800,3,1276,15M,15M,31148,146,720,S3,32T32R,No,L1800,RRU5867,FDD,,NEW,NEW 1800,SPIB06,SR-SPIB06,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB09,SR-SPIBJ9,SPIBJ9,4C-SPIB09-26-A,4G-SPIBJ9-26-A,Normal,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,69737,856155,1,1,45,0,,7,6,-,-,2600,7,3150,20M,20M,31148,42,42,S1,2T2R,,L2600,RRU5301,FDD,,,,SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,14.2,DB1_P_A,false
4G-SPIB09,SR-SPIBJ9,SPIBJ9,4C-SPIB09-26-B,4G-SPIBJ9-26-B,Normal,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,69737,856155,2,2,45,110,,7,4,-,-,2600,7,3150,20M,20M,31148,26,26,S2,2T2R,,L2600,RRU5301,FDD,,,,SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,14.2,DB1_P_A,false
4G-SPIB09,SR-SPIBJ9,SPIBJ9,4C-SPIB09-26-C,4G-SPIBJ9-26-C,Normal,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,69737,856155,3,3,45,240,,7,4,-,-,2600,7,3150,20M,20M,31148,34,34,S3,2T2R,,L2600,RRU5301,FDD,,,,SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,14.2,DB1_P_A,false
4G-SPIB09,SR-SPIBJ9,SPIBJ9,4G-SPIB09-07-A,4G-SPIBJ9-07-A,Normal,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,69737,856155,13,13,45,0,,14,6,-,-,700,28,9410,10M,10M,31148,42,42,S1,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,12.2,DB3_P_A,false
4G-SPIB09,SR-SPIBJ9,SPIBJ9,4G-SPIB09-07-B,4G-SPIBJ9-07-B,Normal,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,69737,856155,14,14,45,110,,14,4,-,-,700,28,9410,10M,10M,31148,26,26,S2,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,12.2,DB3_P_A,false
4G-SPIB09,SR-SPIBJ9,SPIBJ9,4G-SPIB09-07-C,4G-SPIBJ9-07-C,Normal,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,69737,856155,15,15,45,240,,12,4,-,-,700,28,9410,10M,10M,31148,34,34,S3,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,12.2,DB3_P_A,false
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-18-IA,NB-IoT,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,39,45,0,,0,2,-,-,1800,3,1204,0.2M,0.2M,41148,42,-,S1,4T4R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,,,
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-18-IB,NB-IoT,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,40,45,110,,0,5,-,-,1800,3,1204,0.2M,0.2M,41148,26,-,S2,4T4R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,,,
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-18-IC,NB-IoT,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,41,45,240,,0,4,-,-,1800,3,1204,0.2M,0.2M,41148,34,-,S3,4T4R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,,,
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-07-IA,NB-IoT,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,43,45,0,,0,6,-,-,700,28,9362,0.2M,0.2M,41148,42,-,S1,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,,,
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-07-IB,NB-IoT,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,44,45,110,,0,4,-,-,700,28,9362,0.2M,0.2M,41148,26,-,S2,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,,,
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-07-IC,NB-IoT,-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,45,45,240,,0,4,-,-,700,28,9362,0.2M,0.2M,41148,34,-,S3,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,,,,
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-18-1I,MIMO (8x8),-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,61,45,0,8,8,6,-,-,1800,3,1700,10M,10M,31148,42,42,S1,8T8R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,"A(8x8),B(8x8),C(8x8)",9.5,DB3_P_A,false
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-18-2I,MIMO (8x8),-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,62,45,0,8,8,6,-,-,1800,3,1700,10M,10M,31148,319,319,S1,8T8R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,"A(8x8),B(8x8),C(8x8)",9.5,DB3_P_A,false
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-18-1J,MIMO (8x8),-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,66,45,110,6,6,4,-,-,1800,3,1700,10M,10M,31148,26,26,S2,8T8R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,"A(8x8),B(8x8),C(8x8)",9.5,DB3_P_A,false
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-18-2J,MIMO (8x8),-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,67,45,110,6,6,4,-,-,1800,3,1700,10M,10M,31148,327,327,S2,8T8R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,"A(8x8),B(8x8),C(8x8)",9.5,DB3_P_A,false
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-18-1K,MIMO (8x8),-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,71,45,240,8,8,4,-,-,1800,3,1700,10M,10M,31148,34,34,S3,8T8R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,"A(8x8),B(8x8),C(8x8)",9.5,DB3_P_A,false
-,SR-SPIBJ9,SPIBJ9,-,4G-SPIBJ9-18-2K,MIMO (8x8),-23.601218,-46.674372,SP,11,SAO PAULO,724,3,-,856155,-,72,45,240,8,8,4,-,-,1800,3,1700,10M,10M,31148,335,335,S3,8T8R,No,L1800S,RRU5867,FDD,,NEW,NEW 1800 (PORT 2),SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,"A(8x8),B(8x8),C(8x8)",9.5,DB3_P_A,false
4G-SPIB09-2,SR-SPIBJ9,SPIBJ9,4G-SPIB09-21-1A,4G-SPIBJ9-21-1A,MIMO (8x8),-23.601218,-46.674372,SP,11,SAO PAULO,724,3,71864,856155,191,191,45,0,8,8,6,-,-,2100,1,75,15M,15M,31148,42,42,S1,8T8R,No,L2100,RRU5867,FDD,,,,SPIB09,SR-SPIB09,ITAIMBIBI,ITAIMBIBI E,A,Rooftop,,"A(8x8),B(8x8),C(8x8)",11,DB2_P_A,false
