logdate,end_id,nename,enodebname,site_id,enodebid,cellname,cellid,localcellid,sector,ecgi,frequencyband,dlearfcn,dlbw,ulbw,channelid,frequency,bandname,enbclass,mocnflag,celltype,celladminstatus,cellactivestatus,cnoperator,mcc,mnc,tac,pci,rootseqindex,rspower,pa,pb,watts,cellprio,qrxlevmin,qoffsetfreq,cellspecificoffset,cellradius,txrxmode,uepowermax,nbcellflag,cellcompression,uli,enodebversion,regional,uf,anf,ibge_id,municipio,regiao_espectro,latitude,longitude,status_ngnis,status_device,servidor
2026-08-09,PRPLPR0005,SR-PPSH01,4G-PPSH01,SR-PPSH01,267323,4G-PPSH01-26-J,122,122,2,724-04-68434810,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34183,151,690,165,-1.770,0,18.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,411995,PONTAL DO PARANA,PR/SC,-25.626118,-48.424291,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRPLPR0005,SR-PPSH01,4G-PPSH01,SR-PPSH01,267323,4G-PPSH01-26-K,123,123,3,724-04-68434811,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34183,152,800,165,-1.770,0,18.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,411995,PONTAL DO PARANA,PR/SC,-25.626118,-48.424291,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-07-A,13,13,1,724-04-68227597,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,27,720,162,2.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NORMAL COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-07-B,14,14,2,724-04-68227598,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,169,728,162,2.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NORMAL COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-07-C,15,15,3,724-04-68227599,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,29,736,162,2.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NORMAL COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-07-IA,43,43,1,724-04-68227627,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,27,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-07-IB,44,44,2,724-04-68227628,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,169,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-07-IC,45,45,3,724-04-68227629,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,29,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-18-A,9,9,1,724-04-68227593,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,NC-IoT/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,34180,225,280,182,-1.770,0,53.000,7,-60,0.000,0.000,10000,4T4R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-18-B,10,10,2,724-04-68227594,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,NC-IoT/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,34180,70,272,182,-1.770,0,53.000,7,-60,0.000,0.000,10000,4T4R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-18-C,11,11,3,724-04-68227595,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,NC-IoT/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,34180,353,365,182,-1.770,0,53.000,7,-60,0.000,0.000,10000,4T4R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-18-IA,39,39,1,724-04-68227623,3,1352,0.200,0.200,135202,1800,1800ES,NOT_SHARED,FALSE,NB-IoT/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,44180,225,,225,3.000,0,4.000,7,-68,0.000,0.000,,4T4R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-18-IB,40,40,2,724-04-68227624,3,1352,0.200,0.200,135202,1800,1800ES,NOT_SHARED,FALSE,NB-IoT/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,44180,70,,225,3.000,0,4.000,7,-68,0.000,0.000,,4T4R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-18-IC,41,41,3,724-04-68227625,3,1352,0.200,0.200,135202,1800,1800ES,NOT_SHARED,FALSE,NB-IoT/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,44180,353,,225,3.000,0,4.000,7,-68,0.000,0.000,,4T4R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-26-A,1,1,1,724-04-68227585,7,3150,20.000,20.000,315020,2600,2600V,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,205,50,174,-3.000,0,33.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-26-B,2,2,2,724-04-68227586,7,3150,20.000,20.000,315020,2600,2600V,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,204,240,174,-3.000,0,33.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-26-C,3,3,3,724-04-68227587,7,3150,20.000,20.000,315020,2600,2600V,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,363,288,174,-3.000,0,33.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-26-I,121,121,1,724-04-68227705,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,206,680,178,-3.000,0,18.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-26-J,122,122,2,724-04-68227706,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,364,96,178,-3.000,0,18.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0002,SR-QBCE01,4G-QBCE01,SR-QBCE01,266514,4G-QBCE01-26-K,123,123,3,724-04-68227707,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,365,472,170,-1.770,0,20.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.369837,-49.074989,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0009,SR-QBLL01,4G-QBLL01,SR-QBLL01,269413,4G-QBLL01-07-A,13,13,1,724-04-68969741,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,99,480,179,2.000,0,59.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.385389,-49.048333,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0009,SR-QBLL01,4G-QBLL01,SR-QBLL01,269413,4G-QBLL01-07-B,14,14,2,724-04-68969742,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,100,784,179,2.000,0,59.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.385389,-49.048333,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0009,SR-QBLL01,4G-QBLL01,SR-QBLL01,269413,4G-QBLL01-07-C,15,15,3,724-04-68969743,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,101,0,179,2.000,0,59.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.385389,-49.048333,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0009,SR-QBLL01,4G-QBLL01,SR-QBLL01,269413,4G-QBLL01-07-IA,43,43,1,724-04-68969771,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,99,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.385389,-49.048333,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0009,SR-QBLL01,4G-QBLL01,SR-QBLL01,269413,4G-QBLL01-07-IB,44,44,2,724-04-68969772,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,100,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.385389,-49.048333,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0009,SR-QBLL01,4G-QBLL01,SR-QBLL01,269413,4G-QBLL01-07-IC,45,45,3,724-04-68969773,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,101,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.385389,-49.048333,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-07-A,13,13,1,724-04-68227853,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,261,240,162,2.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-07-B,14,14,2,724-04-68227854,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,263,248,162,2.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-07-IA,43,43,1,724-04-68227883,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,261,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-07-IB,44,44,2,724-04-68227884,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,263,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-18-A,9,9,1,724-04-68227849,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,482,808,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-18-B,10,10,2,724-04-68227850,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,481,464,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-18-I,129,129,1,724-04-68227969,3,1600,5.000,5.000,16005,1800,1800E,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,482,808,182,-3.000,1,10.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-18-IA,39,39,1,724-04-68227879,3,1352,0.200,0.200,135202,1800,1800ES,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,482,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-18-IB,40,40,2,724-04-68227880,3,1352,0.200,0.200,135202,1800,1800ES,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,481,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-18-J,130,130,2,724-04-68227970,3,1600,5.000,5.000,16005,1800,1800E,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,481,464,182,-3.000,1,10.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-26-A,1,1,1,724-04-68227841,7,3150,20.000,20.000,315020,2600,2600V,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,407,120,168,-3.000,0,29.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-26-B,2,2,2,724-04-68227842,7,3150,20.000,20.000,315020,2600,2600V,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,120,728,168,-3.000,0,29.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-26-I,121,121,1,724-04-68227961,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,407,120,142,-4.770,0,5.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0001,SR-QBRF01,4G-QBRF01,SR-QBRF01,266515,4G-QBRF01-26-J,122,122,2,724-04-68227962,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,120,728,138,-4.770,0,5.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.337977,-49.036009,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0007,NLQBCE61,NLQBCE61,NLQBCE61,269379,NLQBCE61E,13,13,1,724-04-68961037,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,344,352,213,-1.770,0,54.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.373550,-49.103250,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0007,NLQBCE61,NLQBCE61,NLQBCE61,269379,NLQBCE61F,14,14,2,724-04-68961038,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,343,608,179,2.000,0,59.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.373550,-49.103250,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0007,NLQBCE61,NLQBCE61,NLQBCE61,269379,NLQBCE61G,15,15,3,724-04-68961039,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,426,616,179,2.000,0,59.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.373550,-49.103250,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0007,NLQBCE61,NLQBCE61,NLQBCE61,269379,NLQBCE61I,9,9,1,724-04-68961033,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34180,337,436,204,-4.770,0,44.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.373550,-49.103250,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0007,NLQBCE61,NLQBCE61,NLQBCE61,269379,NLQBCE61IE,43,43,1,724-04-68961067,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,344,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.373550,-49.103250,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0007,NLQBCE61,NLQBCE61,NLQBCE61,269379,NLQBCE61IF,44,44,2,724-04-68961068,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,343,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.373550,-49.103250,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRQBS_0007,NLQBCE61,NLQBCE61,NLQBCE61,269379,NLQBCE61IG,45,45,3,724-04-68961069,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44180,426,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,412080,QUATRO BARRAS,PR/SC,-25.373550,-49.103250,IN SERVICE,IN SERVICE,10.220.30.9
