csn,alarm_id,alarm_name,severity,cleared,acked,source,product,ip,ne_dn,cell_name,enodeb_id,gnodeb_id,location,occur_time,arrive_time,moi,additional_info
404879413,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-21-4C,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:38,2026-06-23 14:23:09,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=204, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-21-4C, eNodeB ID=659856, Cell ID=204, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879383,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-2J,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=67, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-2J, eNodeB ID=659856, Cell ID=67, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879382,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-1J,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=66, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-1J, eNodeB ID=659856, Cell ID=66, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879381,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-1C,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=221, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-1C, eNodeB ID=659856, Cell ID=221, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879380,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-07-IA,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=43, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPITJ3-07-IA, eNodeB ID=659856, Cell ID=43, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879379,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-07-C,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=15, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-07-C, eNodeB ID=659856, Cell ID=15, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879378,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-2C,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=222, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-2C, eNodeB ID=659856, Cell ID=222, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879377,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-4C,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=224, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-4C, eNodeB ID=659856, Cell ID=224, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879376,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-3C,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=223, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-3C, eNodeB ID=659856, Cell ID=223, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879375,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-4J,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=69, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-4J, eNodeB ID=659856, Cell ID=69, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879374,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-3J,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:35,2026-06-23 14:23:06,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=68, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-3J, eNodeB ID=659856, Cell ID=68, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879203,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-21-2B,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:03,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=197, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-21-2B, eNodeB ID=659856, Cell ID=197, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879202,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-4K,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:03,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=74, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-4K, eNodeB ID=659856, Cell ID=74, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879201,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-2K,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:03,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=72, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-2K, eNodeB ID=659856, Cell ID=72, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879200,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-07-B,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:03,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=14, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-07-B, eNodeB ID=659856, Cell ID=14, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879199,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-07-A,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:03,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-07-A, eNodeB ID=659856, Cell ID=13, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879198,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-3K,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:03,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=73, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-3K, eNodeB ID=659856, Cell ID=73, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879197,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-18-1K,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:03,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=71, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-18-1K, eNodeB ID=659856, Cell ID=71, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879196,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-21-4B,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:03,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=199, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-21-4B, eNodeB ID=659856, Cell ID=199, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879195,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-21-3B,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:03,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=198, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-21-3B, eNodeB ID=659856, Cell ID=198, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404879186,29240,Cell Unavailable,Major,0,0,SR-SPITJ3,BTS5900,10.232.252.25,NE=2155,4G-SPITJ3-21-1B,659856,1708432,ROOT/TSP/SRAN/SP/SAO PAULO/PENHA_ITAQUERA,2026-06-23 14:21:32,2026-06-23 14:23:02,"eNodeB Function Name=4G-SPITJ3, Local Cell ID=196, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPITJ3-21-1B, eNodeB ID=659856, Cell ID=196, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659856, gNodeBId=1708432"
404690470,29240,Cell Unavailable,Major,0,0,SR-SPSUB0,BTS5900,10.232.253.225,NE=2209,4G-SPSUB0-26-C,725043,1773619,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-23 11:49:49,2026-06-23 11:51:20,"eNodeB Function Name=4G-SPSUB0, Local Cell ID=3, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSUB0-26-C, eNodeB ID=725043, Cell ID=3, Specific Problem=RF module abnormal","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725043, gNodeBId=1773619"
404598202,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-21-4A,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:40,2026-06-23 10:40:10,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=194, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-21-4A, eNodeB ID=659493, Cell ID=194, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598201,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-21-3A,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:40,2026-06-23 10:40:10,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=193, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-21-3A, eNodeB ID=659493, Cell ID=193, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598200,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-21-1A,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:40,2026-06-23 10:40:10,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=191, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-21-1A, eNodeB ID=659493, Cell ID=191, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598199,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-21-2A,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:40,2026-06-23 10:40:10,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=192, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-21-2A, eNodeB ID=659493, Cell ID=192, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598154,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-18-3B,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:37,2026-06-23 10:40:07,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=218, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-18-3B, eNodeB ID=659493, Cell ID=218, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598153,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-18-1B,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:37,2026-06-23 10:40:07,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=216, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-18-1B, eNodeB ID=659493, Cell ID=216, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598152,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-18-2B,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:37,2026-06-23 10:40:07,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=217, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-18-2B, eNodeB ID=659493, Cell ID=217, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598151,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-18-4A,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:37,2026-06-23 10:40:07,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=214, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-18-4A, eNodeB ID=659493, Cell ID=214, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598150,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-18-2A,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:37,2026-06-23 10:40:07,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=212, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-18-2A, eNodeB ID=659493, Cell ID=212, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598149,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-18-3A,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:37,2026-06-23 10:40:07,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=213, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-18-3A, eNodeB ID=659493, Cell ID=213, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598148,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-18-1A,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:37,2026-06-23 10:40:07,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=211, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-18-1A, eNodeB ID=659493, Cell ID=211, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404598147,29240,Cell Unavailable,Major,0,0,SR-SPCEB0,BTS5900,10.238.159.201,NE=1189,4G-SPCEB0-18-4B,659493,1708069,ROOT/TSP/SRAN/SP/SAO PAULO/BRASILANDIA_TUCURUVI,2026-06-23 10:38:37,2026-06-23 10:40:07,"eNodeB Function Name=4G-SPCEB0, Local Cell ID=219, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPCEB0-18-4B, eNodeB ID=659493, Cell ID=219, Specific Problem=The BBP capability is insufficient","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659493, gNodeBId=1708069"
404585104,29240,Cell Unavailable,Major,0,0,SR-SPBTJ9,BTS5900,10.238.154.17,NE=2264,4G-SPBTJ9-07-IC,790817,1839393,ROOT/TSP/SRAN/SP/SAO PAULO/SE_REPUBLICA,2026-06-23 10:28:01,2026-06-23 10:29:31,"eNodeB Function Name=4G-SPBTJ9, Local Cell ID=45, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPBTJ9-07-IC, eNodeB ID=790817, Cell ID=45, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=790817, gNodeBId=1839393"
404584877,29240,Cell Unavailable,Major,0,0,SR-SPBTJ9,BTS5900,10.238.154.17,NE=2264,4G-SPBTJ9-07-A,790817,1839393,ROOT/TSP/SRAN/SP/SAO PAULO/SE_REPUBLICA,2026-06-23 10:27:58,2026-06-23 10:29:28,"eNodeB Function Name=4G-SPBTJ9, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPBTJ9-07-A, eNodeB ID=790817, Cell ID=13, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=790817, gNodeBId=1839393"
404584876,29240,Cell Unavailable,Major,0,0,SR-SPBTJ9,BTS5900,10.238.154.17,NE=2264,4G-SPBTJ9-07-IA,790817,1839393,ROOT/TSP/SRAN/SP/SAO PAULO/SE_REPUBLICA,2026-06-23 10:27:58,2026-06-23 10:29:28,"eNodeB Function Name=4G-SPBTJ9, Local Cell ID=43, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPBTJ9-07-IA, eNodeB ID=790817, Cell ID=43, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=790817, gNodeBId=1839393"
404584875,29240,Cell Unavailable,Major,0,0,SR-SPBTJ9,BTS5900,10.238.154.17,NE=2264,4G-SPBTJ9-07-C,790817,1839393,ROOT/TSP/SRAN/SP/SAO PAULO/SE_REPUBLICA,2026-06-23 10:27:58,2026-06-23 10:29:28,"eNodeB Function Name=4G-SPBTJ9, Local Cell ID=15, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPBTJ9-07-C, eNodeB ID=790817, Cell ID=15, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=790817, gNodeBId=1839393"
404136395,29240,Cell Unavailable,Major,0,0,SR-OSJGJ3,BTS5900,10.238.132.145,NE=1173,4G-OSJGJ3-07-IC,73138,1121714,ROOT/TSP/SRAN/SP/OSASCO,2026-06-22 17:34:19,2026-06-22 17:35:50,"eNodeB Function Name=4G-OSJGJ3, Local Cell ID=45, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-OSJGJ3-07-IC, eNodeB ID=73138, Cell ID=45, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73138, gNodeBId=1121714"
404136394,29240,Cell Unavailable,Major,0,0,SR-OSJGJ3,BTS5900,10.238.132.145,NE=1173,4G-OSJGJ3-07-C,73138,1121714,ROOT/TSP/SRAN/SP/OSASCO,2026-06-22 17:34:19,2026-06-22 17:35:50,"eNodeB Function Name=4G-OSJGJ3, Local Cell ID=15, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-OSJGJ3-07-C, eNodeB ID=73138, Cell ID=15, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73138, gNodeBId=1121714"
403697255,29240,Cell Unavailable,Major,0,0,SR-SP09EM,BTS5900,10.232.170.17,NE=3930,4G-SP09EM-07-A,72758,1117526,ROOT/TSP/SRAN/SP/RODOANEL,2026-06-22 10:57:01,2026-06-22 10:58:33,"eNodeB Function Name=4G-SP09EM, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SP09EM-07-A, eNodeB ID=72758, Cell ID=13, Specific Problem=RF Power OFF","RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72758, gNodeBId=1117526"
403697254,29240,Cell Unavailable,Major,0,0,SR-SP09EM,BTS5900,10.232.170.17,NE=3930,4G-SP09EM-07-B,72758,1117526,ROOT/TSP/SRAN/SP/RODOANEL,2026-06-22 10:57:01,2026-06-22 10:58:33,"eNodeB Function Name=4G-SP09EM, Local Cell ID=14, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SP09EM-07-B, eNodeB ID=72758, Cell ID=14, Specific Problem=RF Power OFF","RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72758, gNodeBId=1117526"
